333500	0	326	2017
337000	1	267	2017
315500	1	267	2017
367500	1	276	2017
470500	1	407	2017
390500	1	385	2017
356500	0	269	2017
446500	1	471	2017
474000	1	453	2017
443500	1	423	2017
333500	0	309	2017
375500	1	334	2017
400500	1	403	2017
348500	1	451	2017
447000	1	390	2017
490500	1	374	2017
305000	1	380	2017
462500	1	438	2017
329500	0	270	2017
371000	0	348	2017
351000	1	271	2017
481500	1	416	2017
367000	1	356	2017
334000	1	446	2017
391000	1	319	2017
341500	1	278	2017
353000	1	408	2017
478500	1	530	2017
365500	1	293	2017
313500	1	434	2017
315000	1	389	2017
478500	1	385	2017
478500	1	393	2017
322000	1	213	2017
324500	1	236	2017
461500	1	396	2017
432000	1	348	2017
438500	1	325	2017
353500	1	387	2017
340500	1	646	2017
337000	0	296	2017
449000	1	296	2017
459000	1	348	2017
451500	1	373	2017
371000	1	407	2017
466500	1	348	2017
377500	1	302	2017
376500	1	279	2017
438500	1	375	2017
428000	1	306	2017
463500	1	432	2017
337500	1	282	2017
454500	0	411	2017
323500	1	418	2017
308500	1	192	2017
455000	1	434	2017
379500	1	333	2017
332500	1	186	2017
447500	1	411	2017
365500	0	335	2017
457000	1	385	2017
397000	1	278	2017
363500	0	269	2017
379000	1	401	2017
376000	0	304	2017
394000	1	311	2017
487500	1	416	2017
362000	1	429	2017
481000	0	687	2017
338000	1	348	2017
307000	1	411	2017
346500	0	508	2017
376500	1	315	2017
397500	1	328	2017
451500	1	356	2017
390000	1	358	2017
359500	1	280	2017
338500	1	225	2017
327500	1	212	2017
366000	1	348	2017
366500	1	267	2017
497500	1	415	2017
465000	1	315	2017
407000	1	307	2017
335000	1	377	2017
412500	1	389	2017
439500	1	430	2017
394000	0	359	2017
306500	0	319	2017
481000	1	392	2017
375500	1	458	2017
359000	1	327	2017
321500	1	312	2017
370000	1	353	2017
465000	1	345	2017
402500	1	386	2017
314000	1	283	2017
341000	1	270	2017
407000	1	327	2017
324500	1	261	2017
460500	1	369	2017
364000	1	320	2017
479000	1	931	2017
317000	1	237	2017
455000	1	434	2017
411500	1	319	2017
372000	1	370	2017
490500	1	322	2017
377500	1	447	2017
303500	0	266	2017
478000	0	325	2017
488000	1	390	2017
427000	0	508	2017
450500	1	411	2017
415500	1	502	2017
317500	0	238	2017
494500	1	347	2017
392500	0	348	2017
389000	1	488	2017
391000	1	398	2017
390500	1	263	2017
398500	1	429	2017
380000	1	243	2017
349000	1	262	2017
357000	1	354	2017
380500	0	313	2017
339500	1	360	2017
403500	1	344	2017
471000	1	343	2017
467500	0	345	2017
479000	1	374	2017
443500	1	405	2017
323500	1	259	2017
364000	0	258	2017
326000	1	615	2017
450000	1	399	2017
417500	1	606	2017
385500	0	335	2017
380000	1	304	2017
433500	1	400	2017
448500	1	323	2017
362500	1	366	2017
464500	1	375	2017
334000	1	301	2017
357000	1	461	2017
460000	1	408	2017
321500	1	302	2017
337000	1	413	2017
360000	1	280	2017
317500	1	371	2017
374500	0	287	2017
374500	0	306	2017
443000	1	378	2017
327000	1	347	2017
364500	1	281	2017
360500	1	212	2017
334000	0	309	2017
330500	1	365	2017
370500	1	294	2017
394500	1	393	2017
444500	1	400	2017
487000	1	471	2017
345500	1	423	2017
380000	0	275	2017
383000	0	288	2017
306000	1	543	2017
335000	1	283	2017
374500	0	309	2017
313500	1	213	2017
341500	1	448	2017
369000	1	581	2017
343500	1	292	2017
348000	0	351	2017
495500	1	372	2017
389500	1	431	2017
334500	1	262	2017
351500	1	262	2017
478000	1	444	2017
484500	1	348	2017
450500	1	396	2017
351500	1	640	2017
489000	1	473	2017
362500	1	280	2017
456500	1	411	2017
364000	1	268	2017
402000	1	441	2017
496500	1	601	2017
421000	1	318	2017
467000	1	527	2017
464500	1	366	2017
466000	1	369	2017
353000	1	457	2017
379500	0	335	2017
322500	1	584	2017
403000	0	407	2017
479000	1	364	2017
495500	1	407	2017
334500	1	267	2017
452500	1	343	2017
462500	1	348	2017
360500	1	454	2017
327500	1	326	2017
489500	1	374	2017
338500	1	255	2017
302000	1	851	2017
345500	1	328	2017
405000	1	431	2017
411500	1	367	2017
493500	1	437	2017
323500	1	300	2017
324000	1	325	2017
432500	1	411	2017
352000	1	281	2017
331000	1	258	2017
378000	1	298	2017
451500	0	605	2017
405500	1	343	2017
337500	1	225	2017
398000	1	313	2017
369000	1	269	2017
302500	1	413	2017
312000	0	340	2017
491500	1	340	2017
327000	1	262	2017
352000	1	423	2017
497500	1	348	2017
312000	0	266	2017
409500	1	398	2017
395500	1	310	2017
461000	1	949	2017
346500	1	395	2017
406500	1	300	2017
370500	1	290	2017
470500	1	407	2017
315000	1	390	2017
415500	1	389	2017
471000	1	258	2017
491500	1	447	2017
437000	0	426	2017
378000	1	452	2017
386000	1	425	2017
379500	0	357	2017
463000	1	504	2017
490500	1	334	2017
408500	0	486	2017
437500	1	348	2017
374500	1	395	2017
450500	1	376	2017
456500	1	447	2017
460000	0	366	2017
411500	1	335	2017
412000	1	569	2017
387500	1	570	2017
354500	1	262	2017
433000	1	374	2017
456000	1	418	2017
304500	1	419	2017
388000	0	261	2017
464500	1	306	2017
425000	1	417	2017
326000	0	370	2017
483500	1	648	2017
471000	1	402	2017
373500	1	539	2017
451000	1	348	2017
439500	1	383	2017
402500	0	366	2017
408500	1	365	2017
380000	1	242	2017
313500	0	322	2017
306000	1	421	2017
428500	1	462	2017
450500	1	520	2017
396500	1	323	2017
345000	1	376	2017
355500	1	390	2017
492500	0	821	2017
356000	0	332	2017
404000	1	277	2017
322500	0	267	2017
320000	1	332	2017
388000	0	362	2017
351500	1	401	2017
433000	1	570	2017
395500	1	310	2017
330000	1	433	2017
374500	1	429	2017
314500	1	346	2017
386000	1	286	2017
433500	1	879	2017
411500	1	285	2017
359500	1	319	2017
391500	1	454	2017
432000	1	348	2017
385000	1	350	2017
494000	1	448	2017
482000	1	364	2017
305000	1	406	2017
436500	1	304	2017
395000	1	398	2017
380000	1	559	2017
384000	0	325	2017
367000	1	370	2017
351500	1	469	2017
435500	1	408	2017
458000	1	369	2017
391000	1	236	2017
355000	1	374	2017
423000	1	344	2017
465500	1	368	2017
486000	1	374	2017
350000	1	418	2017
458500	1	358	2017
350500	0	268	2017
384000	1	302	2017
303500	1	343	2017
371500	0	322	2017
452500	1	553	2017
433000	1	390	2017
302000	0	312	2017
352000	1	326	2017
376000	1	398	2017
432000	1	393	2017
355000	1	428	2017
307500	1	674	2017
376500	1	281	2017
381500	1	389	2017
407000	1	477	2017
377000	1	294	2017
468000	1	409	2017
480500	1	678	2017
435000	1	375	2017
396500	1	390	2017
350500	1	384	2017
395000	1	296	2017
450500	0	342	2017
477500	1	692	2017
426500	1	434	2017
322500	1	287	2017
322500	1	186	2017
415500	1	402	2017
368500	1	555	2017
433000	1	447	2017
386000	1	423	2017
344000	1	262	2017
363000	1	382	2017
462000	1	407	2017
365500	1	471	2017
338500	1	506	2017
356500	1	262	2017
340000	1	293	2017
346500	1	411	2017
458000	1	575	2017
360000	0	252	2017
303000	1	378	2017
372000	0	288	2017
454000	1	348	2017
373000	1	280	2017
320000	1	388	2017
495000	1	367	2017
320500	0	306	2017
385500	1	410	2017
377000	1	404	2017
404000	1	269	2017
348500	1	325	2017
360000	1	302	2017
436000	1	613	2017
473000	1	404	2017
336500	1	315	2017
357000	1	306	2017
368000	0	269	2017
497000	1	385	2017
444500	1	778	2017
477500	1	388	2017
336000	1	383	2017
480000	1	404	2017
332500	1	298	2017
328500	0	389	2017
448000	1	389	2017
407500	1	404	2017
391500	1	565	2017
324000	1	389	2017
426000	1	370	2017
479500	1	444	2017
341500	1	255	2017
333500	1	274	2017
338500	1	315	2017
402500	1	349	2017
333000	1	263	2017
330500	1	477	2017
366000	1	263	2017
374000	1	297	2017
444000	1	708	2017
405500	1	302	2017
391000	1	534	2017
419000	1	382	2017
322500	1	271	2017
322000	1	408	2017
448000	1	387	2017
310000	1	411	2017
365500	0	262	2017
383500	1	278	2017
479500	1	408	2017
495000	1	444	2017
334500	1	263	2017
486500	1	384	2017
456000	1	362	2017
318000	0	275	2017
439000	1	416	2017
414000	1	375	2017
320000	1	213	2017
497500	1	405	2017
384500	1	327	2017
394500	1	275	2017
345500	1	287	2017
334500	1	275	2017
451500	1	332	2017
361000	1	282	2017
372500	0	257	2017
393000	1	462	2017
455500	1	379	2017
312500	1	369	2017
479500	1	369	2017
377500	1	392	2017
387500	1	304	2017
484500	1	533	2017
431000	1	366	2017
360500	1	298	2017
346500	0	531	2017
354500	1	390	2017
368000	1	358	2017
435000	1	412	2017
402500	0	386	2017
416500	0	405	2017
461500	1	521	2017
315500	1	413	2017
438500	1	368	2017
320500	0	251	2017
350500	1	262	2017
461500	1	516	2017
482000	1	439	2017
377500	1	263	2017
404000	1	313	2017
347000	1	469	2017
365500	1	369	2017
445000	1	413	2017
460500	1	455	2017
438000	0	296	2017
335500	1	259	2017
469500	1	433	2017
384000	1	267	2017
333000	0	353	2017
365500	0	266	2017
479000	1	395	2017
334500	1	260	2017
446000	1	390	2017
379000	1	286	2017
332500	1	263	2017
317500	1	421	2017
346000	0	310	2017
306000	1	476	2017
393500	1	408	2017
305500	1	409	2017
476500	1	450	2017
414500	1	280	2017
393500	1	347	2017
394500	1	400	2017
337500	1	225	2017
447000	1	596	2017
338500	1	326	2017
342000	1	423	2017
499500	1	520	2017
422000	1	350	2017
380500	1	346	2017
452500	1	356	2017
372000	1	259	2017
352500	1	321	2017
484000	1	353	2017
488000	1	474	2017
351000	1	280	2017
345500	1	271	2017
425500	1	374	2017
426000	1	290	2017
320000	1	262	2017
371000	0	289	2017
378500	1	270	2017
426000	1	620	2017
442000	1	364	2017
316000	1	493	2017
315500	1	215	2017
371500	1	299	2017
465000	1	434	2017
474500	1	367	2017
344000	1	269	2017
331000	0	437	2017
312500	1	327	2017
350500	0	336	2017
436000	1	339	2017
341500	1	300	2017
460500	1	525	2017
380000	1	306	2017
308500	1	192	2017
370000	1	432	2017
446000	1	348	2017
331500	1	403	2017
449500	1	365	2017
333500	1	262	2017
405000	1	321	2017
351000	1	321	2017
353000	1	469	2017
384000	1	330	2017
445000	1	374	2017
484500	1	423	2017
438500	1	376	2017
369500	1	308	2017
463500	1	357	2017
368000	1	263	2017
369000	1	480	2017
382500	1	326	2017
312000	1	272	2017
366500	0	266	2017
489500	1	392	2017
485500	1	333	2017
359500	1	431	2017
312000	1	327	2017
378000	1	266	2017
344500	1	280	2017
338000	0	405	2017
399500	1	360	2017
364000	0	291	2017
424500	1	354	2017
366000	1	262	2017
434000	1	281	2017
459000	1	374	2017
368000	1	271	2017
327500	1	525	2017
334500	1	353	2017
485000	1	374	2017
445000	1	490	2017
330000	0	266	2017
320500	1	875	2017
316500	1	368	2017
356500	1	278	2017
396500	1	583	2017
357500	1	506	2017
337000	0	384	2017
446500	1	348	2017
395000	1	384	2017
365500	1	308	2017
459500	1	359	2017
336000	1	278	2017
490500	1	322	2017
371500	1	380	2017
357500	0	269	2017
451500	1	367	2017
304000	0	266	2017
472000	1	369	2017
433000	1	405	2017
329500	1	325	2017
303000	1	332	2017
473500	1	418	2017
381000	0	339	2017
372500	1	315	2017
321000	0	292	2017
452500	1	401	2017
431500	1	339	2017
334000	1	341	2017
368000	1	328	2017
480000	1	390	2017
410000	1	375	2017
437500	1	321	2017
357000	1	278	2017
337000	0	269	2017
449500	1	375	2017
343000	1	387	2017
343500	1	262	2017
474500	1	739	2017
425500	1	498	2017
413000	1	543	2017
381500	1	387	2017
473500	1	475	2017
381000	1	650	2017
451500	1	348	2017
440500	1	281	2017
446500	1	563	2017
405500	1	408	2017
461500	1	543	2017
471000	1	370	2017
375500	0	356	2017
363000	0	262	2017
378500	1	280	2017
441000	1	490	2017
360500	0	269	2017
304500	0	266	2017
346000	0	269	2017
314000	1	415	2017
324500	1	408	2017
403000	1	494	2017
314000	1	216	2017
436500	1	348	2017
361000	0	304	2017
363000	0	302	2017
464000	1	569	2017
311500	1	756	2017
478500	1	390	2017
338500	1	274	2017
467500	1	386	2017
387500	1	348	2017
482500	1	359	2017
396500	1	386	2017
417000	1	409	2017
463000	1	426	2017
425500	1	374	2017
368500	0	364	2017
352000	1	339	2017
359000	0	251	2017
423500	1	439	2017
354500	0	270	2017
348000	0	316	2017
336500	1	359	2017
403000	1	367	2017
301000	1	411	2017
406500	1	389	2017
397000	0	368	2017
460500	1	333	2017
322000	0	304	2017
349000	1	311	2017
432000	1	373	2017
375000	1	494	2017
310000	1	348	2017
383000	1	323	2017
441500	1	374	2017
349000	1	369	2017
349500	1	285	2017
459500	1	444	2017
334500	1	255	2017
365000	1	312	2017
346000	1	312	2017
354500	1	262	2017
351000	1	461	2017
338000	1	303	2017
361500	1	398	2017
490000	1	604	2017
338500	1	262	2017
395500	1	582	2017
405500	1	371	2017
426000	1	321	2017
352000	1	436	2017
457500	1	335	2017
435500	1	386	2017
450500	1	422	2017
399500	1	277	2017
373000	1	347	2017
334000	1	337	2017
379500	1	228	2017
433000	1	390	2017
379500	1	228	2017
326000	1	280	2017
496500	1	407	2017
358000	1	263	2017
359000	0	272	2017
489500	1	646	2017
312500	1	428	2017
333500	1	262	2017
395000	1	291	2017
352000	1	432	2017
496500	1	447	2017
447000	1	413	2017
338000	1	225	2017
323000	1	423	2017
470500	1	407	2017
380500	0	341	2017
313500	1	343	2017
401000	1	315	2017
383000	1	390	2017
321500	1	371	2017
442000	1	383	2017
339000	1	408	2017
366500	0	288	2017
400000	1	332	2017
354500	0	345	2017
453000	1	364	2017
358500	1	268	2017
470500	1	325	2017
476000	1	417	2017
388500	1	629	2017
406500	1	365	2017
317000	1	214	2017
431500	1	337	2017
411000	0	339	2017
321000	1	390	2017
305500	0	288	2017
302000	1	597	2017
338500	1	255	2017
318500	1	362	2017
360500	1	302	2017
460500	1	379	2017
480500	1	375	2017
449000	1	348	2017
405500	1	385	2017
457000	1	447	2017
304000	1	389	2017
379000	1	326	2017
405000	1	369	2017
332500	1	260	2017
349000	1	271	2017
452000	1	664	2017
359500	1	466	2017
373500	1	382	2017
313000	1	375	2017
478000	1	389	2017
418500	1	349	2017
342000	0	277	2017
360000	1	590	2017
350000	1	418	2017
378000	1	385	2017
431500	1	497	2017
450500	1	365	2017
333500	1	344	2017
406500	0	348	2017
350000	1	271	2017
314500	1	205	2017
469000	1	390	2017
347500	1	246	2017
383500	1	291	2017
317000	1	379	2017
413000	1	464	2017
341500	1	255	2017
452000	1	375	2017
459000	1	348	2017
446000	1	413	2017
306000	0	331	2017
357000	1	419	2017
424000	0	348	2017
335500	1	255	2017
317500	1	469	2017
359000	1	263	2017
385000	1	446	2017
390500	1	412	2017
375500	1	302	2017
337500	1	326	2017
488000	1	416	2017
411000	1	407	2017
324000	0	304	2017
474500	1	409	2017
355000	0	366	2017
417000	1	403	2017
323500	1	238	2017
313000	1	213	2017
375000	1	845	2017
436500	1	369	2017
376000	1	275	2017
331500	1	272	2017
381500	1	376	2017
388500	0	433	2017
363000	0	270	2017
388500	1	326	2017
432000	1	333	2017
413000	1	376	2017
315000	0	287	2017
355000	1	262	2017
358000	0	304	2017
327000	1	304	2017
345000	1	238	2017
382500	1	269	2017
361000	1	212	2017
398500	1	333	2017
496500	1	390	2017
308500	1	192	2017
378500	1	538	2017
486500	1	807	2017
339500	1	283	2017
442000	1	365	2017
412000	1	614	2017
331000	1	204	2017
422500	1	359	2017
346500	1	348	2017
447000	1	556	2017
476000	1	386	2017
488000	1	466	2017
345500	0	440	2017
463000	1	351	2017
429000	1	406	2017
403000	1	261	2017
417500	1	329	2017
450000	1	374	2017
406000	1	335	2017
392500	1	391	2017
373000	1	328	2017
305500	1	431	2017
489000	1	408	2017
371000	1	287	2017
428000	1	394	2017
416500	1	393	2017
496500	1	536	2017
429000	1	396	2017
328000	1	696	2017
484500	1	381	2017
416000	1	582	2017
437500	1	445	2017
332000	0	344	2017
405500	1	407	2017
457500	0	325	2017
313500	1	213	2017
361000	1	212	2017
358500	1	262	2017
345500	1	378	2017
347500	0	272	2017
351500	1	271	2017
456000	1	581	2017
385500	1	496	2017
442000	1	374	2017
490000	1	383	2017
330500	1	300	2017
340500	1	249	2017
483500	1	412	2017
323000	1	272	2017
332000	1	326	2017
346500	1	439	2017
402500	0	345	2017
390000	1	418	2017
368500	1	267	2017
386500	0	288	2017
347500	1	292	2017
343500	1	263	2017
382500	1	269	2017
435000	1	374	2017
492500	1	364	2017
310500	0	301	2017
350000	1	359	2017
379500	1	270	2017
343500	1	836	2017
409000	1	396	2017
399000	1	377	2017
375000	1	308	2017
305500	0	340	2017
322500	1	215	2017
318500	1	418	2017
314000	1	561	2017
347500	1	246	2017
372500	0	330	2017
494000	1	370	2017
406000	1	378	2017
435500	1	468	2017
318000	0	299	2017
394500	1	534	2017
328500	1	331	2017
374500	0	304	2017
459000	1	343	2017
352500	1	351	2017
430000	1	375	2017
484500	1	798	2017
411500	1	280	2017
485000	1	354	2017
328500	1	399	2017
408000	1	535	2017
457500	1	363	2017
470000	1	555	2017
346500	1	280	2017
384000	1	294	2017
312500	1	728	2017
355000	1	417	2017
453000	1	283	2017
432000	1	358	2017
331500	1	289	2017
309500	1	288	2017
499000	1	390	2017
487500	1	344	2017
483000	1	525	2017
490500	1	327	2017
335000	1	385	2017
455000	1	377	2017
333000	1	358	2017
302500	1	283	2017
314000	0	302	2017
490000	1	583	2017
421500	1	396	2017
363000	1	592	2017
383000	1	531	2017
360500	1	317	2017
359500	1	341	2017
402000	1	301	2017
450500	1	383	2017
372500	0	687	2017
328000	1	217	2017
458500	1	369	2017
434500	1	430	2017
302000	1	213	2017
372500	1	284	2017
496500	1	365	2017
362000	1	357	2017
376500	1	286	2017
444500	1	343	2017
323000	0	325	2017
333500	1	326	2017
315000	1	408	2017
446000	1	385	2017
460500	1	325	2017
453500	1	385	2017
303500	1	333	2017
403000	1	380	2017
379000	1	321	2017
310500	1	253	2017
350000	1	287	2017
482000	1	484	2017
483500	1	400	2017
437500	1	381	2017
474500	1	617	2017
304000	0	213	2017
321500	1	213	2017
377500	1	394	2017
484000	1	575	2017
416500	1	472	2017
384500	1	357	2017
402000	1	439	2017
480500	1	419	2017
461500	1	939	2017
467000	1	394	2017
380000	1	576	2017
365000	1	553	2017
346000	1	298	2017
357000	1	347	2017
320000	0	300	2017
367500	1	276	2017
347500	1	397	2017
338500	0	301	2017
307000	1	543	2017
482500	1	390	2017
383000	1	263	2017
399500	1	304	2017
487000	1	409	2017
427500	1	396	2017
341500	1	350	2017
448500	1	401	2017
442500	1	364	2017
353500	0	332	2017
390000	1	447	2017
302500	0	301	2017
333000	1	337	2017
333500	1	357	2017
327000	1	386	2017
330500	1	394	2017
464000	1	375	2017
400500	1	553	2017
358000	1	534	2017
492500	1	374	2017
355000	1	369	2017
341000	0	291	2017
461000	1	385	2017
337500	1	263	2017
346000	1	579	2017
366000	1	263	2017
355500	1	278	2017
379000	1	449	2017
364500	0	331	2017
384000	1	368	2017
315000	1	213	2017
375500	0	262	2017
350500	1	326	2017
344500	1	303	2017
468000	1	357	2017
369000	1	288	2017
326500	0	606	2017
494500	1	547	2017
333000	1	331	2017
445000	1	413	2017
330000	1	393	2017
409500	1	431	2017
358000	0	269	2017
399000	1	317	2017
439500	1	334	2017
344500	1	282	2017
321000	1	271	2017
357000	1	267	2017
466000	1	365	2017
363500	0	268	2017
478000	0	362	2017
330500	1	269	2017
315500	1	214	2017
351000	1	418	2017
408000	0	573	2017
345500	1	259	2017
375000	1	279	2017
422000	1	588	2017
381500	1	259	2017
323500	1	235	2017
373000	1	409	2017
338000	1	288	2017
481000	1	420	2017
321000	1	238	2017
451000	1	404	2017
458500	1	417	2017
359500	1	325	2017
445000	1	343	2017
490500	1	597	2017
360000	1	259	2017
374500	1	333	2017
301500	1	369	2017
353000	1	369	2017
412500	1	486	2017
434500	1	408	2017
375000	1	358	2017
424500	1	338	2017
459500	1	431	2017
369000	1	265	2017
330000	0	390	2017
324500	1	259	2017
397000	1	302	2017
355500	0	328	2017
345000	1	270	2017
348500	0	473	2017
333000	1	315	2017
339500	1	280	2017
308000	1	511	2017
492000	1	429	2017
325000	1	295	2017
324500	1	354	2017
350000	1	277	2017
414000	1	407	2017
416500	1	384	2017
428000	1	410	2017
439500	0	305	2017
472000	1	372	2017
364000	1	286	2017
435000	1	348	2017
361500	0	272	2017
414500	0	302	2017
440500	1	374	2017
316000	1	304	2017
458000	1	469	2017
326500	1	374	2017
379000	0	304	2017
461500	1	383	2017
423500	1	370	2017
456500	1	356	2017
354500	1	354	2017
491500	1	472	2017
304500	0	266	2017
343000	0	262	2017
423000	1	344	2017
383000	1	344	2017
331000	1	374	2017
356500	1	305	2017
398500	1	269	2017
419500	1	385	2017
411000	0	301	2017
352000	1	293	2017
339000	1	319	2017
428000	1	408	2017
443500	1	389	2017
337500	1	411	2017
401000	1	942	2017
395000	1	406	2017
455500	1	374	2017
377000	1	352	2017
385500	1	311	2017
300500	1	385	2017
480500	1	420	2017
408500	1	304	2017
305000	0	436	2017
475000	1	375	2017
352000	1	385	2017
403500	1	734	2017
463500	1	350	2017
420500	1	464	2017
487500	1	385	2017
355000	1	310	2017
301500	1	374	2017
437000	1	529	2017
342000	1	262	2017
429000	1	398	2017
413500	1	357	2017
313000	0	628	2017
327000	1	263	2017
358500	0	252	2017
332000	1	282	2017
340000	1	270	2017
306000	1	740	2017
306500	1	471	2017
331000	1	388	2017
370000	1	369	2017
469000	1	429	2017
361500	1	288	2017
331500	0	390	2017
383000	1	321	2017
376000	1	273	2017
425000	1	374	2017
388000	1	546	2017
358500	1	296	2017
473000	1	364	2017
360000	1	298	2017
383000	1	413	2017
308500	0	639	2017
472500	1	364	2017
391000	1	271	2017
304000	1	393	2017
495500	1	454	2017
454500	1	475	2017
312000	1	213	2017
344500	1	411	2017
390000	1	312	2017
396500	1	296	2017
451500	1	332	2017
380500	1	328	2017
317000	1	290	2017
387500	1	269	2017
338500	1	256	2017
402000	1	640	2017
489500	0	827	2017
330500	1	409	2017
461500	1	440	2017
359500	1	395	2017
467000	1	496	2017
442000	1	442	2017
331000	1	247	2017
315000	1	192	2017
427000	1	399	2017
342000	0	304	2017
336000	1	291	2017
374000	1	308	2017
317500	0	297	2017
463000	1	378	2017
308500	1	369	2017
416500	1	445	2017
328500	1	259	2017
435000	1	354	2017
435500	1	332	2017
470000	1	411	2017
473500	1	364	2017
335500	1	292	2017
378500	1	332	2017
301500	1	255	2017
318000	1	453	2017
370500	1	386	2017
314000	0	266	2017
315500	1	214	2017
355000	1	291	2017
334500	1	262	2017
402000	0	349	2017
398500	0	326	2017
457000	1	385	2017
493000	1	399	2017
351000	1	343	2017
473000	1	356	2017
461500	1	369	2017
355500	1	561	2017
499000	1	469	2017
317000	1	238	2017
415000	1	282	2017
386000	1	349	2017
326000	1	374	2017
313500	1	305	2017
427500	1	369	2017
368500	1	267	2017
396000	1	312	2017
335000	1	272	2017
376500	0	269	2017
361000	1	399	2017
416000	1	808	2017
410500	1	498	2017
451500	1	348	2017
358500	1	297	2017
397000	1	301	2017
372000	1	522	2017
451500	1	333	2017
445000	1	365	2017
328500	1	353	2017
414500	1	343	2017
437500	1	316	2017
448500	1	587	2017
334500	0	269	2017
378500	1	338	2017
459000	1	420	2017
374000	1	303	2017
312500	1	389	2017
342500	1	387	2017
321000	1	368	2017
411500	1	773	2017
311500	0	331	2017
339000	1	408	2017
466500	1	515	2017
344500	1	278	2017
391000	1	369	2017
417000	1	312	2017
386000	1	286	2017
348500	1	354	2017
402000	1	266	2017
331000	1	259	2017
388000	1	453	2017
390500	1	414	2017
398000	1	389	2017
383500	1	291	2017
488000	1	762	2017
496500	1	395	2017
351000	0	270	2017
354000	1	387	2017
394000	1	364	2017
304500	0	266	2017
300500	1	255	2017
398500	1	425	2017
327500	0	312	2017
316000	1	213	2017
351000	1	405	2017
324000	0	263	2017
456500	1	512	2017
434000	1	298	2017
440500	1	348	2017
339500	1	259	2017
371000	1	457	2017
300500	0	286	2017
312500	1	213	2017
439000	1	324	2017
465000	1	393	2017
441500	1	370	2017
479500	1	485	2017
335000	1	280	2017
338500	1	255	2017
363000	1	323	2017
488500	1	435	2017
307000	0	387	2017
